,序列,书名,作者,仙草,粮草,干草,枯草,毒草
0,6564,影城大亨,镔铁,10,1,0,0,4
1,6565,杀手房东俏房客,老施,2,0,1,0,2
2,6566,官神(问鼎),何常在,17,0,2,0,0
3,6567,都市少帅,一起成功,1,0,0,0,1
4,6568,龙域,众生,5,1,0,0,4
5,6569,黄金瞳(典当),打眼,25,4,1,0,1
6,6570,权倾一世,晨光路西法,2,0,0,0,1
7,6571,少年药王,逐没,6,0,0,0,8
8,6572,重生之官路商途,更俗,38,0,3,0,5
9,6573,超级黄金手,小小羽,4,1,0,1,2
10,6574,布衣官道,寂寞读南华,7,0,0,0,0
11,6575,天才医生,柳下挥,11,0,0,0,2
12,6576,功夫神医,步行天下,2,0,0,0,0
13,6577,坏蛋是怎样炼成的Ⅱ,六道,9,0,0,2,2
14,6578,坏蛋是怎样炼成的Ⅰ,六道,4,0,0,1,1
15,6579,掌权者,一三五七九,3,0,0,0,0
16,6580,超级兵王,明朝无酒,1,0,0,0,0
17,6581,极品太子爷,浮沉,2,0,0,0,1
18,6582,财色,叨狼,3,0,0,0,1
19,6583,小地主,如莲如玉,3,0,0,0,0
20,6584,我的警花老婆,尼姑庵的和尚,5,0,0,0,0
21,6585,重生之霸道人生,隔壁小王,1,0,0,0,0
22,6586,都市之空,李兴禹,3,0,0,0,0
23,6587,攀上漂亮女院长(我和美女院长),无相,1,0,0,0,0
24,6588,最佳导演,机器人瓦力,5,0,0,0,0
25,6589,极品天王,我本疯狂,1,0,0,0,0
26,6590,生肖守护神,唐家三少,2,0,2,0,0
27,6591,平步青云,御史大夫,1,0,0,0,0
28,6592,红男绿女,常书欣,2,0,0,0,0
29,6593,天才相师,打眼,6,0,1,0,0
30,6594,超级搜鬼仪,我丑到灵魂深处,2,1,0,0,0
31,6595,超级黄金左手,罗晓,2,0,0,0,0
32,6596,扶摇,断刃天涯,2,0,0,0,0
33,6597,官道之色戒,低手寂寞,25,0,1,1,3
34,6598,都市极品风水师,白马神,0,0,0,0,0
35,6599,超能全才,翼V龙,2,0,0,0,0
36,6600,超级学生,公子诺,0,0,0,0,0
37,6601,女总裁爱上我(混迹在美女如云公司),天堂羽,6,2,0,0,0
38,6602,超级医生,叶天南,3,0,0,0,0
39,6603,官声,格鱼,1,0,0,0,0
40,6604,超级水晶,小小米米羊,0,0,0,0,0
41,6605,重生之官路浮沉,浮沉,0,1,0,0,0
42,6606,重生之官道,录事参军,12,1,1,0,0
43,6607,极品神医,江边傩送,0,0,0,0,0
44,6608,独占星光,脑袋空空如也,0,0,1,0,0
45,6609,官路迢迢,Robin谢,0,2,1,0,0
46,6610,超级电能,不怕冷的火焰,1,1,0,1,1
47,6611,超级强兵,九月阳光,2,0,0,0,0
48,6612,极品房东,大头,0,0,0,0,0
49,6613,重生之二代富商,小小羽,0,0,0,0,0
50,6614,大神医,落地为仙,1,0,0,0,1
51,6615,邪气凛然,跳舞,10,0,0,0,0
52,6616,最强黑客,顾大石,3,0,0,0,0
53,6617,重生之心动,初恋璀璨如夏花,24,0,1,0,2
54,6618,符宝,曾经拥有的方向感,0,0,0,0,0
55,6619,天生神匠,逐没,0,0,0,0,0
56,6620,超级强者,我本疯狂,0,0,0,1,0
57,6621,绯闻之王,期待崛起,2,0,0,0,0
58,6622,近身保镖,柳下挥,9,0,0,0,0
59,6624,留情刀俏美人,唯吾神音,0,0,0,0,0
60,6625,重生之暗手,勇冠山君,0,0,0,0,0
61,6626,都市修仙,纸上飞雪,0,1,0,0,1
62,6627,我的刁蛮上司,可怜小猫,0,0,2,0,0
63,6628,医道特种兵,丹古先生,0,1,0,0,0
64,6629,重生之我有一双透视眼,长生苹果,0,0,0,0,0
65,6630,打怪戒指,马可菠萝,1,0,0,0,1
66,6631,最强护美,九殇,0,1,0,0,0
67,6632,校花的极品保镖,军用刺刀,0,0,0,0,1
68,6633,超脑黑客,疯狂小强,3,0,0,0,0
69,6634,都市百草王,我就是龙,0,0,0,0,0
70,6635,我家的剑仙大人,伴读小牧童,6,0,0,0,0
71,6636,都市神话,马上将军,1,0,0,0,0
72,6637,超级天赋,相国寺方丈,0,0,0,0,0
73,6638,都市邪王,烈焰滔滔,0,0,0,0,0
74,6639,韩娱之梦,静候轮回,0,0,0,0,0
75,6640,妖孽保镖,青狐妖,1,0,0,0,0
76,6641,屠神之路,罗霸道,0,0,0,0,0
77,6642,纨绔才子,墨武,2,0,0,0,0
78,6643,超极品太子,原始罪孽,1,0,0,0,2
79,6644,特种兵痞在校园,艾连,0,0,0,0,0
80,6645,翡翠王,步行天下,0,0,0,0,1
81,6646,桃运鬼差,方尖塔,1,0,0,0,0
82,6647,贴身高手,明日复明日,0,0,0,0,1
83,6648,我的极品大小姐,属龙语,0,0,0,0,0
84,6649,超级大忽悠,常书欣,4,0,0,0,0
85,6650,极品学生,腾少,0,0,0,0,1
86,6651,特种狂龙,艾连,0,0,0,0,0
87,6652,龙潜都市(花都风水师),笑痴醉红尘,0,0,0,0,0
88,6653,花都兽医,五志,1,0,0,0,0
89,6654,重生1990,斑马,0,0,0,0,0
90,6656,农夫三拳,风流,0,0,0,0,0
91,6657,隐身高手在校园(暧昧在校园),造化城主,0,0,0,0,0
92,6658,都市透视眼,红肠发菜,0,0,0,0,1
93,6659,变身潜规则,水月倾城,0,0,0,0,0
94,6660,都市护花强少,刘家小二哥,0,0,0,0,0
95,6661,娱乐圈外挂光环,梵辰,0,0,0,0,0
96,6662,超级主神格,魔戏上帝,0,0,0,0,1
97,6663,全才保镖,万雨千秋,0,0,0,0,1
98,6664,超级护花保镖(全能保镖),笑笑星儿,0,0,0,0,0
99,6665,超级宠物制造池,鹏飞超人,1,0,0,0,0
100,6667,史上第一混乱,张小花,22,0,0,0,0
101,6668,纸神,君不见,2,0,0,1,0
102,6669,美女总裁的贴身保安,超级糊涂神,0,0,0,0,0
103,6670,重生之辉煌青春,月逸清辉,0,0,0,0,0
104,6671,狩猎花都,我本疯狂,0,0,0,0,0
105,6672,神职,短刃,0,0,1,0,0
106,6673,鬼谷邪医(偷香邪医),陌醒,1,0,0,0,0
107,6674,与美女老总的暧昧生活,梁不凡,0,0,0,0,0
108,6675,玩赏天下,十月无涯,0,0,0,0,0
109,6676,地师,徐公子胜治,6,1,0,0,0
110,6677,疯狂修复,孓无我,0,0,0,0,0
111,6678,异体,风上忍,2,0,0,0,0
112,6679,都市无敌特种兵,红苕炖地瓜,0,0,0,0,0
113,6680,老婆爱上我,傲无常,3,1,0,0,1
114,6681,全才狂徒(我的美女姐妹花),卧南斋,0,0,0,0,0
115,6682,单身女上司(撩人女上司),其然,0,0,0,0,0
116,6683,全职业天才,疯狂小马甲,0,0,0,0,0
117,6684,情与血,兰帝魅晨,0,0,0,0,0
118,6685,保镖横行都市,诗中伏笔(X六叶),0,0,0,0,0
119,6686,纨绔疯子,鹅是老五,0,0,0,0,0
120,6687,很纯很暧昧前传(重生追美记),鱼人二代,5,0,1,0,1
121,6688,天王,跳舞,5,0,0,0,0
122,6689,香色倾城,常书欣,1,0,1,0,0
123,6690,拣宝,烛,2,0,0,0,0
124,6691,空速星痕,唐家三少,0,0,1,0,1
125,6692,极品颠覆之叶河图,洛水河图,0,0,0,0,0
126,6693,史上第一混搭,张小花,3,0,0,0,0
127,6694,我的老婆是妖精,浪漫烟灰,0,0,0,0,0
128,6695,疯狂的硬盘(黑客江湖),银河九天,2,0,0,0,0
129,6696,暧昧,鹅考,0,0,0,0,0
130,6697,爱上小姨,长乐居士,0,0,0,0,0
131,6698,天擎,撒冷,0,0,0,0,0
132,6699,位面官商,大大的海蜇,0,0,1,0,0
133,6700,超级神偷,鱼伦,0,0,0,0,0
134,6701,与婠婠同居的日子,李古丁,4,0,0,0,0
135,6702,合租奇缘,玄雨,0,0,0,0,0
136,6703,混也是一种生活,云天空,2,0,0,0,0
137,6704,我的异姓妹妹,雕雕,2,0,0,0,0
138,6705,老子是癞蛤蟆,烽火戏诸侯,10,0,0,0,2
139,6706,武林高手在校园,墨武,4,0,0,0,0
140,6707,神偷化身,蚕茧里的牛,1,0,0,0,0
141,6708,陈二狗的妖孽人生,烽火戏诸侯,4,0,0,0,0
142,6709,妇科男医师,光头二叔,1,0,0,0,0
143,6710,贩罪,三天两觉,10,0,0,0,2
144,6711,大亨是怎么炼成的,走过青春岁月,0,0,1,0,0
145,6712,桃花戒指,长生剑,0,0,0,0,0
146,6713,风雨传说,周行文,0,0,0,0,0
147,6714,极品草根太子,贼眉鼠眼,0,0,0,0,0
148,6715,大亨传说,黯然销魂,1,0,0,0,0
149,6716,最强高校,盲君,0,0,0,0,0
150,6717,杀手之王,恨无痕,0,0,0,0,0
151,6718,重活了,尝谕,17,1,0,4,2
152,6719,梦想成真,天堂羽,0,0,0,0,0
153,6720,天警,煮酒论咖啡,0,0,0,0,0
154,6721,三分钟英雄,十格,0,0,0,0,0
155,6722,夜明珠,伯伦希尔,0,0,0,0,0
156,6723,我的美女老总,李兴禹,0,0,0,0,0
157,6724,读心高手在都市,兰帝魅晨,0,0,0,0,0
158,6725,诱惑,鹅考,1,0,0,0,0
159,6726,一代宗师都市重生,二蛇,0,0,0,0,0
160,6727,我就是妖怪,张小花,0,0,0,0,0
161,6728,一路彩虹,月关,2,0,0,0,0
162,6729,厄运之手,李雪夜,0,0,0,0,0
163,6730,重生传奇,紫箫,1,0,0,0,0
164,6731,重生娱乐之王,傅啸尘,0,0,0,0,2
165,6732,不灭传说,黑雨伞,0,0,1,0,0
166,6733,星照不宣,蝴蝶蓝,1,0,0,0,1
167,6734,重生之医技强国,夜的邂逅,0,0,0,0,0
168,6735,大上海,浮沉,0,0,0,0,0
169,6736,重生之学生时代,大天使,0,0,0,0,0
170,6737,加官晋爵,午夜浓茶,0,0,0,0,0
171,6738,超级鉴定师,法宝专家,0,0,0,0,0
172,6739,仙医都市行,夜的邂逅,0,0,0,0,0
173,6740,都市葫芦仙,李家老店,0,0,0,0,0
174,6741,重生传说,周行文,1,0,0,0,2
175,6742,大明星爱上我,鹅考,1,0,0,0,0
176,6743,市长大人,尝谕,5,0,0,0,0
177,6744,我的美女黑帮老婆,李兴禹,0,0,0,0,0
178,6745,迷失在地球的外星综合舰,冷雪冰川,0,0,0,0,0
179,6746,兼职丹医,三羊猪猪,0,0,0,0,0
180,6747,我的大小魔女,鹅考,0,0,0,0,0
181,6748,暗房,格子里的夜晚,0,0,0,0,0
182,6749,超级掌柜,萧爷,0,0,0,0,0
183,6750,我的美女情劫,李兴禹,0,0,0,0,0
184,6751,巅峰黑客,莫水,0,0,0,0,0
185,6752,官之图,骑鹤人,0,0,0,0,0
186,6753,至尊小农民,曾呓,1,0,0,0,0
187,6754,艳遇谅解备忘录,撒冷,0,1,0,0,1
188,6755,都市之纵意花丛,醉想你,0,0,0,0,0
189,6756,重生之流年,埃兰路,1,0,0,0,0
190,6757,大艺术家,七七家d猫猫,0,1,0,0,0
191,6758,都市大财子,泣森,0,0,0,0,0
192,6759,极品偷心贼,徐亮雨,0,0,0,0,0
193,6760,死亡谜语,暗尘,0,0,0,0,0
194,6761,官亨,孓无我,0,0,0,0,0
195,6762,重生之都市狂龙,九月阳光,0,0,0,0,0
196,6763,超级高手艳遇记,路边白杨,0,0,1,0,0
197,6764,暧昧高手,紫气东来,0,0,0,0,0
198,6765,谁是卧底,钟连城,0,0,0,0,0
199,6766,魔方城堡,打呼的猪,0,0,0,0,0
200,6767,极品公子,烽火戏诸侯,7,0,0,0,0
201,6768,极品花间圣手(重生太子爷),剑寒,0,0,0,0,0
202,6769,门徒,牛笔,0,0,0,0,0
203,6770,骗个明星当老婆,西闷庆,0,0,0,0,0
204,6771,商道香尘,剑道尘心,0,0,0,0,0
205,6772,最长的一梦,小鱼联盟,2,0,0,0,1
206,6773,绝对权力,不信天上掉馅饼,4,0,0,0,0
207,6774,医道星途,年华已困,0,0,0,0,0
208,6775,很纯很暧昧,鱼人二代,11,0,0,0,0
209,6776,堕落的青春,徐三,0,0,0,0,0
210,6777,盲嫂,闻松听涛,0,0,0,0,3
211,6778,高官,格鱼,0,0,0,0,0
212,6779,娱乐高手之纵意花丛,金古煌,0,0,0,0,0
213,6780,重生之绝世天骄,怕冷的火焰,0,0,0,0,0
214,6781,超神系统,虫2,0,0,0,0,0
215,6782,官途,梦入洪荒,0,0,0,0,3
216,6783,类神,沁纸花青,2,0,0,0,0
217,6784,重生贵公子,江湖猫,0,0,0,0,0
218,6785,超级网管,衰鸟,0,0,0,0,0
219,6786,窃听人生,彬临城下,0,0,0,0,0
220,6787,野医,面壁的和尚,0,0,0,0,0
221,6788,都市俗医,五十二策,0,0,0,0,0
222,6789,秘界(秘界寻奇),赤虎,0,0,0,0,0
223,6790,美女校花的贴身高手,单车王子,1,1,0,0,0
224,6791,唐伯虎现代寻芳记,梁少,0,0,0,0,0
225,6792,御女宝鉴,古都的西瓜,0,0,0,0,0
226,6793,重生记事簿,吾爱杨,0,0,0,0,0
227,6794,重生之黑手帝国,最爱咖啡色,0,0,0,0,0
228,6795,绝命诱惑,心梦无痕,2,0,0,0,0
229,6796,步步封疆,南闲,0,0,0,0,0
230,6797,邪猎花都,伤风败俗,0,0,0,0,0
231,6798,大命运,韩错,0,0,0,0,0
232,6799,好莱坞之王,威武武威,6,0,0,0,0
233,6800,我的美女总裁,番茄,0,0,0,0,0
234,6801,官家,不信天上掉馅饼【断更】,3,0,0,0,0
235,6802,医道官途,石章鱼,2,1,0,0,1
236,6803,少年魔神,周大少,0,0,0,0,0
237,6804,官仙,陈风笑,8,0,0,0,1
238,6805,全职修神,净无痕,1,0,0,0,0
239,6806,混在美女别墅,蜀龙,0,0,0,0,0
240,6807,唐笑,落雪飘风,0,0,0,0,0
241,6809,强者无敌,风翔宇,0,0,0,0,0
242,6810,未来辅助仪,平步云霄,0,0,0,0,0
243,6811,混,油色子,0,0,0,0,0
244,6812,重生鉴定师,木士,0,0,0,0,0
245,6813,判官李坏,秦汉李坏,0,0,0,0,1
246,6814,极品白领,开心的老鼠,0,0,0,0,0
247,6815,法途医道,执戟郎中,0,0,0,0,0
248,6816,斯文禽兽,寂寞剑客,0,0,0,0,0
249,6817,巅峰对决,沧海一梦,0,0,0,0,0
250,6818,异能家族,沧海一梦,0,0,0,0,0
251,6819,房术,跑盘,0,0,0,0,0
252,6820,纨绔天才,魂断心不死,0,0,0,0,0
253,6821,超级科技,家中大牛,0,0,0,0,0
254,6822,独医无二,笑论语,0,0,0,0,0
255,6823,淘宝人生,浪拍云,0,0,0,0,0
256,6824,黄金眼,锦瑟华年,0,0,0,0,0
257,6825,市井神棍,小小青蛇,0,0,0,0,0
258,6826,极品包装,小小青蛇,0,0,0,0,0
259,6827,鬼首传说,夜十三,0,0,0,0,0
260,6828,未来智能,闲情随笔,0,0,0,0,0
261,6829,极品鉴定师,小小青蛇,0,0,0,0,0
262,6830,花都酒剑仙,千里大黑马,0,0,0,0,0
263,6831,电锯之父,你微笑时很美,0,0,0,0,0
264,6832,美女姐妹爱上我,柳公子,0,0,0,0,0
265,6833,重生之官商风流,常官落叶,0,0,1,0,0
266,6834,福艳记,括号小猪,3,0,0,0,0
267,6835,全能闲人,光暗之心,0,0,0,0,0
268,6836,惊门,徐公子胜治,2,0,0,0,0
269,6837,超级杀手俏佳人,唯易永恒,0,0,0,0,0
270,6838,电影世界修仙传,刀尖上的惊雷,0,0,0,0,0
271,6839,桃运青年,徐奇峰,0,0,0,0,0
272,6840,不良医生,三羊猪猪,0,0,0,0,0
273,6841,官运,何常在,0,0,0,1,0
274,6842,世界那么大,末子浪们哪个,3,0,0,0,0
275,6843,匪风悍气,醛石,1,0,0,0,0
276,6844,天下收藏,三羊猪猪,0,0,0,0,0
277,6845,特工全球,虾写,1,0,0,0,0
278,6846,宦海无涯,夏言冰,0,0,0,0,0
279,6847,猛虎教师,伴读小牧童,2,0,0,0,0
280,6848,返穿,来不及忧伤,0,0,0,0,0
281,6849,极品护花邪王,曾经拥有的方向感,0,0,0,0,0
282,6850,官策,寂寞读南华,2,0,0,0,0
283,6851,神眼少年,九头虫,0,0,0,0,0
284,6852,绝代中医,涛海,0,0,0,0,0
285,6853,医师,草席,3,0,0,0,0
286,6854,都市大高手,老鹰吃小鸡,0,0,0,0,1
287,6855,超级公务员,水浒,0,0,0,0,0
288,6856,无双宝鉴(淘宝笔记),罗晓,0,0,0,0,0
289,6857,火爆天王,柳下挥,5,0,0,0,0
290,6858,扬帆宦海(仕途风流),断刃天涯,3,0,0,0,0
291,6859,我的尤物老婆,熊猫胖大,1,0,0,0,0
292,6860,重生之网络娱乐,天下第一白,0,0,0,0,0
293,6861,极品乡村生活,名窑,0,0,0,0,0
294,6862,权财,尝谕,11,0,0,1,1
295,6863,都市超能高手,葫芦头,0,0,0,0,0
296,6864,无限进化海盗船,紫色舞鞋,0,0,0,0,0
297,6865,官场新贵,书虫大大,0,0,0,0,0
298,6866,超级宠兽系统,梦狂风,1,0,0,0,0
299,6867,轮回艳福行,蜀龙,0,0,0,0,0
300,6868,官场新秀,二月二十八日,0,0,0,0,0
301,6869,一级安保,虾写,1,0,0,0,0
302,6870,地球上唯一的魔法师,奥巴牛总统(周郎羡),0,0,0,0,0
303,6871,官德,奥比椰,0,0,0,0,0
304,6872,疯狂基地,徐徐苍蓝,0,0,0,0,0
305,6873,重生之我的书记人生,宝石猫,1,0,0,0,1
306,6874,邪恶魔法高校,末羽,1,1,0,0,0
307,6875,特种军医,特种军医,0,0,0,0,0
308,6876,官门,叨狼,0,0,0,0,1
309,6877,超级狂龙分身,博兰山,0,0,0,0,0
310,6878,花都奇兵,三羊猪猪,0,0,0,0,0
311,6879,超级抽奖,风少羽,1,0,0,0,0
312,6880,续世枭雄,昏庸无道,1,0,0,0,0
313,6881,通天官路,御史大夫,0,0,0,0,0
314,6882,重生之沸腾青春,明日复明日,0,0,0,0,0
315,6883,官路风流(侯卫东官场笔记),小桥老树【断更】,1,0,0,1,0
316,6884,重生之我要做太子,萧瑟郎,1,0,0,0,0
317,6885,台湾娱乐1971,得闲读书,2,0,1,0,2
318,6886,黑锅,常书欣,5,0,0,0,0
319,6887,重生寡头1991,懵懂的猪,5,2,1,0,0
320,6888,重生工业帝国,落寞的蚂蚁,0,0,0,0,0
321,6889,越境鬼医,天子,1,0,0,0,0
322,6890,雪洗天下,醉虎,1,0,0,0,0
323,6891,极品暧昧,野性之心,0,0,0,0,0
324,6892,神医圣手,小小羽,0,0,0,0,0
325,6893,重生世家子(重生红三代),蔡晋,1,0,0,0,0
326,6894,我的极品美女老师(狂野艳逍遥),亲王,0,0,0,0,0
327,6895,白道枭雄,大叶,0,0,0,0,0
328,6896,极品蓝颜,沧海一梦,1,0,0,0,0
329,6897,爷们,风流,0,0,0,0,0
330,6898,电影大亨,镔铁,1,0,0,0,0
331,6899,黄金遁,冰火阑珊,0,0,0,0,0
332,6900,美女如云之国际闲人,跃千愁,3,1,0,0,0
333,6901,我老婆是校花,心在流浪,2,0,0,0,0
334,6902,我的老婆是公主,初恋璀璨如夏花,11,1,0,0,2
335,6903,养蛊笔记,飞飞语,0,0,0,0,0
336,6904,最穿越(花都大少),萧瑟朗,1,0,0,0,0
337,6905,高山牧场,醛石,1,1,0,0,0
338,6906,花都特工,司马圣杰,0,0,0,0,1
339,6907,重生音乐传奇,就是芦苇,1,0,0,0,1
340,6908,妙手天师,炖肉大锅菜,0,0,0,0,0
341,6909,浪迹花都,我本疯狂,0,0,0,0,0
342,6910,盛世官商,格鱼,0,0,0,0,0
343,6911,庸医,萧禹,1,0,0,0,0
344,6912,都市相士,白马神,0,0,0,0,0
345,6913,古代高手现代警察,张飞牌绣花针,0,0,0,0,0
346,6914,狩猎高校魔女,渴了喝奶,0,0,0,0,0
347,6915,危险同居人,盘古混沌,1,0,0,0,0
348,6916,逍遥神医,红烧菠萝,0,0,0,0,0
349,6917,幻世猎手,石章鱼,1,0,0,0,0
350,6918,插件无敌,野白菜,0,0,0,0,0
351,6919,文艺人生,离狂,0,0,0,0,0
352,6920,白日梦,牛笔,0,0,0,0,0
353,6921,霸气,伏醉,0,0,0,0,0
354,6922,极品调教,木石山水,0,0,0,0,0
355,6923,血沙,闪烁,0,0,0,0,0
356,6924,雕龙刻凤,超级学靶,0,0,0,0,0
357,6925,史上最牛杂货铺,新驷,0,0,0,0,0
358,6926,运气,黯然销魂,0,0,0,0,0
359,6927,我家后院是异界,深海孔雀,0,0,0,0,0
360,6928,花丛高手,刀卷千层浪,0,0,0,0,1
361,6929,随身装着一口泉,我要的是葫芦,2,0,0,0,2
362,6930,至尊逍遥,权掌天下,0,0,0,0,0
363,6931,升迁之路,夏言冰,0,0,0,0,0
364,6932,超级学习系统,盟军上尉,0,0,0,0,0
365,6933,无敌保镖,日上三竿,0,0,0,0,0
366,6934,都市艳行,也许沧桑,0,0,0,0,0
367,6935,反骨,颓少,1,0,0,0,0
368,6936,王牌导演,衣冠似雪,0,0,0,0,0
369,6937,品行不良,石章鱼,0,0,0,0,0
370,6938,龙王的女婿,龙王的贤婿,0,0,0,0,1
371,6939,大枭雄,茗澈,0,0,0,0,0
372,6940,陈家妖孽,小舞,0,0,0,0,1
373,6941,仕途沉浮,庄无鱼,0,0,0,0,0
374,6942,超级思维,星辰羽,0,0,0,0,0
375,6943,三国反穿越大冒险,龙骑,0,0,0,0,0
376,6944,异能炼金士,吉祥如意,0,0,0,0,0
377,6945,黑客江湖,出水小葱水上飘,0,0,0,0,0
378,6946,原始动力,出水小葱水上飘,0,0,0,0,0
379,6947,济世神针,不锈,0,0,0,0,0
380,6948,黄金瞳(典当),打眼,6,1,1,0,2
381,6949,重生之地产大亨,八爪章鱼,0,0,0,0,0
382,6950,剑道真解,滚开,7,1,0,0,0
383,6951,余罪,常书欣,14,0,0,0,1
384,6952,花都十二钗,傲无常,1,0,0,0,2
385,6953,重生之钢铁大亨(官场之风流人生),更俗,9,1,0,0,1
386,6954,有一种爱情叫兄弟,十八子墨,0,0,0,0,0
387,6955,未来军火专家,X战匪,0,0,0,0,0
388,6956,与老婆同居的日子,我抽利群,0,0,1,0,0
389,6957,易道宗师,笑看茶凉,0,0,0,0,0
390,6958,妖魔军火商,张大牛,1,0,0,0,0
391,6959,重生成神灵,笔下成风,1,0,0,0,1
392,6960,别样的江湖,孔二狗,0,0,0,0,0
393,6961,不羁天师,西半球,0,0,0,0,0
394,6962,都市娱乐皇,卡肥猫,0,0,0,0,0
395,6963,橙红年代,骁骑校,7,1,0,0,0
396,6964,超级脂肪兑换系统,完颜小白,0,0,0,0,0
397,6965,享受人生,思雨,0,0,0,0,0
398,6966,韩娱之天王,呓语痴人,3,0,0,0,0
399,6967,重生之商途,小刀锋利,0,0,0,0,0
400,6968,九五至尊,东门吹牛,0,0,0,0,0
401,6969,都市版英雄无敌,猛虎道长,0,0,1,0,0
402,6970,偷心圣手,龙月,0,0,0,0,0
403,6971,都市逍遥客,随缘·珍重,0,0,0,0,0
404,6972,我和美女上司,西厢少年,0,0,0,0,0
405,6973,最强改造,顾大石,1,0,0,0,0
406,6974,都市神族,晓风落尘,0,0,0,0,0
407,6975,简单欲望,随缘·珍重,0,0,0,0,0
408,6976,超级家庭教师,东门吹牛,0,0,0,0,0
409,6977,没事玩修炼,偶遇伤心,0,0,0,0,1
410,6978,老衲还年轻,端午正阳,2,0,1,0,0
411,6979,王大锤的大电影,陈坚强,0,0,0,0,0
412,6980,爱你我就骚扰你(求爱大作战),柳下挥,0,0,0,0,0
413,6981,我的艳遇生涯,墨羽无痕,0,0,0,0,0
414,6982,风流男护理,云中翻月,1,0,0,0,0
415,6983,重生之十全九美,快乐的茄子,0,0,0,0,0
416,6984,妙手神医,星月天下,0,0,0,0,0
417,6985,警神,静夜寄思,0,0,0,0,0
418,6986,韩花月影,极品伴郎,0,0,0,0,2
419,6987,官心计,怒海沧田,0,0,0,0,0
420,6988,已婚主妇爱上我(寂寞少妇的诱惑),欲望天堂,0,0,0,0,0
421,6989,绝美桃运,刘阿八,0,0,0,0,0
422,6990,地狱代言人,星辰羽,0,0,0,0,0
423,6991,改写人生,徐奇峰,1,0,0,0,0
424,6992,超级物品,剑刃舞者,0,0,0,1,0
425,6993,香江一九八四,o成佛o,0,0,0,0,0
426,6994,超级能源强国,志鸟村,5,0,0,0,0
427,6995,混黑界的学生,零点宁少,0,0,0,0,0
428,6996,混世小农民,小农民,1,0,0,0,0
429,6997,宠物魔术师,大爱先生,0,1,0,0,0
430,6998,疯狂维修工,权心权意,0,0,0,0,0
431,6999,海运主宰,试剑天涯,0,0,0,0,1
432,7000,全系炼金师,瑞恩,0,0,0,0,1
433,7001,星梦制作人,雪碧冰薄荷,0,0,0,0,0
434,7002,重生之大文豪,别人家的小猫咪,0,0,0,0,0
435,7003,首席御医(首席医官),银河九天,8,1,0,0,0
436,7004,绝顶牛人,松间听鱼,0,0,0,0,0
437,7005,超级岛主,傻小四,0,0,0,0,0
438,7006,戒指也疯狂,四排长,0,0,0,0,0
439,7007,超能建筑师,地道哥们,0,0,0,0,0
440,7008,隐杀,愤怒的香蕉,26,2,1,1,1
441,7009,护花狂龙,青狐妖,0,0,0,0,0
442,7010,极品男仆,欧歌,0,0,0,0,0
443,7011,蛊色生香,皓月星灯,0,0,0,0,0
444,7012,指间的黑客,黑色键盘,1,0,0,0,0
445,7013,无敌神相,水浒,0,0,0,0,0
446,7014,韩娱之单身爸爸,夜的七宗罪,0,1,0,0,0
447,7015,娱乐圈火爆天王,梵辰,0,0,0,0,0
448,7016,全职医生,褒姒的马子,0,0,0,0,0
449,7017,捡个萝莉当老婆(我的萝莉养成计划),本人杨建东,2,0,0,0,1
450,7018,星耀韩娱,墨Y离,0,0,0,0,0
451,7019,超级特种兵都市游,徐奇峰,0,0,0,0,0
452,7020,龙王的女婿,龙王的贤婿,0,0,0,0,0
453,7021,天才学习系统,依然忘情,0,0,0,0,0
454,7022,农家仙犬,钓鱼1哥,0,0,0,0,0
455,7023,超级坏人系统,黑暗骑士殿,0,0,0,0,1
456,7024,钱途,给您添蘑菇啦,0,0,0,0,0
457,7025,王牌教父(百美夜行),海派山人,0,0,0,0,0
458,7026,陈二狗的妖孽人生,烽火戏诸侯,4,0,0,0,0
459,7027,重生之无奈黑客,孤独的大猪,0,0,0,0,0
460,7028,千门,疯流财子,0,0,0,0,0
461,7029,守护美女,恨无痕,0,1,0,0,0
462,7030,重生之美食帝国,迷路的龙,0,0,0,0,0
463,7031,饲主,王少少,0,0,0,0,0
464,7032,都市全异能大师,她酷的像冰,1,0,0,0,1
465,7033,我的萌妹军团,乌拉雪人,0,0,0,0,0
466,7034,舵爷,端午正阳(中秋月明),0,0,0,0,0
467,7035,少年行(不良之无法无天),抚琴的人,0,0,0,0,0
468,7036,极品唐医,午夜冷风,0,0,0,0,0
469,7037,执掌神权,伏醉,0,0,0,0,0
470,7038,都市骇客,孤剑寒仕,0,0,0,0,0
471,7039,最强弃少(三生道诀),鹅是老五,6,1,0,1,0
472,7040,神眷,懒狮子,0,0,0,0,0
473,7041,一个天才的平凡人生,可大可小,0,0,0,0,0
474,7042,超级高手在都市,飞哥带路,1,0,0,0,1
475,7043,星戒,空神,0,0,2,0,0
476,7044,一起混过的日子,纯银耳坠,0,0,0,1,0
477,7045,哥几个，走着,纯银耳坠,0,0,0,0,0
478,7046,我们是兄弟,纯银耳坠,0,0,0,0,0
479,7047,异侠,自在,0,0,0,0,0
480,7048,重生在台湾,云的留痕,0,0,0,1,0
481,7049,韩娱之我们结婚了,清水煮豆腐,0,0,0,0,0
482,7050,重生之十年,木子蓝色,0,0,1,0,0
483,7051,我们都是坏孩子(那些年混过的兄弟),伪戒,1,0,0,0,0
484,7052,极品大小老婆,大光明,0,0,0,0,0
